Utility Characteristics,Unnamed: 1,Unnamed: 2,Unnamed: 3,Photovoltaic,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Wind,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Other,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Total,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63
2015,13756,Northern Indiana Pub Serv Co,IN,0.307,0.514, , ,0.821,54,14, , ,68,226.596,159.684, , ,386.28,0.112,1.857, , ,1.969,28,5, , ,33,18.019,2044.355, , ,2062.374, , , , ,0, , , , ,0, , , , ,0,0.419,2.371,0,0,2.79,82,19,0,0,101,244.615,2204.039,0,0,2448.654
2015,13762,"Northern Neck Elec Coop, Inc",VA,0.118,0.004, , ,0.122,22,1, , ,23, , , , ,0,0.003,0, , ,0.003,2,0, , ,2, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.121,0.004,0,0,0.125,24,1,0,0,25,0,0,0,0,0
2015,13781,Northern States Power Co - Minnesota,MN,6.243,9.902,1.501, ,17.646,974,363,47, ,1384, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,6.243,9.902,1.501,0,17.646,974,363,47,0,1384,0,0,0,0,0
2015,13783,Northeast Louisiana Power Coop Inc.,LA,0.478,0.01, , ,0.488,53,1, , ,54,64,0, , ,64, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.478,0.01,0,0,0.488,53,1,0,0,54,64,0,0,0,64
2015,13788,Northern Wasco County PUD,OR,0.026,0.103, , ,0.129,8,2, , ,10, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.026,0.103,0,0,0.129,8,2,0,0,10,0,0,0,0,0
2015,13789,Village of Northfield - (VT),VT,0.099, , , ,0.099,20, , , ,20, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.099,0,0,0,0.099,20,0,0,0,20,0,0,0,0,0
2015,13799,Prairie Land Electric Coop Inc,KS,0.017, , , ,0.017,2, , , ,2, , , , ,0,0.04, , , ,0.04,2, , , ,2, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.057,0,0,0,0.057,4,0,0,0,4,0,0,0,0,0
2015,13815,Northwestern Wisconsin Elec Co,WI,0.117,0.022, , ,0.139,19,4, , ,23,58.146,0.254, , ,58.4,0.02,0.04, , ,0.06,1,2, , ,3,3.677,19.107, , ,22.784, , , , ,0, , , , ,0, , , , ,0,0.137,0.062,0,0,0.199,20,6,0,0,26,61.823,19.361,0,0,81.184
2015,13826,City of Norway,MI,0.006,0.002,0,0,0.008,1,1,0,0,2,0,0,0,0,0, , ,0,0,0, , ,0,0,0,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0,0,0,0, ,0,0.006,0.002,0,0,0.008,1,1,0,0,2,0,0,0,0,0
2015,13831,City of Norwich - (CT),CT,0.065,0.15,0, ,0.215,12,1,0, ,13,13.838,60.4,0, ,74.238,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0.45,0, ,0.45,0,1,0, ,1,0,88.9,0, ,88.9,0.065,0.6,0,0,0.665,12,2,0,0,14,13.838,149.3,0,0,163.138
2015,13838,"Northfork Electric Coop, Inc",OK,0.045, , , ,0.045,3, , , ,3,0, , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.045,0,0,0,0.045,3,0,0,0,3,0,0,0,0,0
2015,13934,Ocmulgee Electric Member Corp,GA,0.01, , , ,0.01,2, , , ,2, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.01,0,0,0,0.01,2,0,0,0,2,0,0,0,0,0
2015,13936,Oakdale Electric Coop,WI,0.065, , , ,0.065,13, , , ,13,79.808, , , ,79.808,0.084,0.079, , ,0.163,4,2, , ,6,90.181,123.317, , ,213.498, , , , ,0, , , , ,0, , , , ,0,0.149,0.079,0,0,0.228,17,2,0,0,19,169.989,123.317,0,0,293.306
2015,13949,City of Oberlin - (OH),OH,0.01,0.136, , ,0.146,4,2, , ,6, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.01,0.136,0,0,0.146,4,2,0,0,6,0,0,0,0,0
2015,13955,City of Ocala,FL,0.115,0.791, , ,0.906,28,70, , ,98, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.115,0.791,0,0,0.906,28,70,0,0,98,0,0,0,0,0
2015,13962,Oconee Electric Member Corp,GA,0.008, , , ,0.008,2, , , ,2, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.008,0,0,0,0.008,2,0,0,0,2,0,0,0,0,0
2015,13998,Ohio Edison Co,OH,2.215,11.849,0.04,0,14.104,293,100,2,0,395,0,0,0,0,0,0.764,1.573,1.05,0,3.387,73,31,3,0,107,0,0,0,0,0,0,0.9,2.507,0,3.407,0,3,2,0,5,0,0,0,0,0,2.979,14.322,3.597,0,20.898,366,134,7,0,507,0,0,0,0,0
2015,14006,Ohio Power Co,OH,4.368,15.345,1.17,0,20.883,612,188,25,0,825,128.635,236.19,11.877,0,376.702,0.319,2.261,9,0,11.58,58,24,2,0,84,5.478,37.923,1101.6,0,1145.001,0.001,3.807,1,0,4.808,1,5,1,0,7,0,2.4,0,0,2.4,4.688,21.413,11.17,0,37.271,671,217,28,0,916,134.113,276.513,1113.477,0,1524.103
2015,14012,"Ohop Mutual Light Company, Inc",WA,0.018, , , ,0.018,3, , , ,3, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.018,0,0,0,0.018,3,0,0,0,3,0,0,0,0,0
2015,14055,PUD No 1 of Okanogan County,WA,0.168,0.098, , ,0.266,33,5, , ,38,146.188,79.903, , ,226.091, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.168,0.098,0,0,0.266,33,5,0,0,38,146.188,79.903,0,0,226.091
2015,14062,Oklahoma Electric Coop Inc,OK,0.138, , , ,0.138,33, , , ,33, , , , ,0,0.083, , , ,0.083,24, , , ,24, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.221,0,0,0,0.221,57,0,0,0,57,0,0,0,0,0
2015,14063,Oklahoma Gas & Electric Co,AR,0.064,0.001, , ,0.065,12,4, , ,16, , , , ,0,0.004,0.038, , ,0.042,1,1, , ,2, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.068,0.039,0,0,0.107,13,5,0,0,18,0,0,0,0,0
2015,14063,Oklahoma Gas & Electric Co,OK,0.772,0.226, , ,0.998,216,26, , ,242, , , , ,0,0.124,0.509, , ,0.633,14,8, , ,22, , , , ,0,0.019,0.09, , ,0.109,3,2, , ,5, , , , ,0,0.915,0.825,0,0,1.74,233,36,0,0,269,0,0,0,0,0
2015,14074,"Okanogan County Elec Coop, Inc",WA,0.12, , , ,0.12,31, , , ,31,0, , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.12,0,0,0,0.12,31,0,0,0,31,0,0,0,0,0
2015,14109,"Oregon Trail El Cons Coop, Inc",OR,0.117,0.063, , ,0.18,32,8, , ,40, , , , ,0,0.013, , , ,0.013,4, , , ,4, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.13,0.063,0,0,0.193,36,8,0,0,44,0,0,0,0,0
2015,14127,Omaha Public Power District,NE,0.21,0.033, , ,0.243,35,3, , ,38,25.868,0.107, , ,25.975,0.037,0.002, , ,0.039,8,2, , ,10,0,0, , ,0, , , , ,0, , , , ,0, , , , ,0,0.247,0.035,0,0,0.282,43,5,0,0,48,25.868,0.107,0,0,25.975
2015,14154,Orange & Rockland Utils Inc,NY,22.415,9.331,2.36,0,34.106,3227,113,2,0,3342, , , , ,0,0,0.012,0,0,0.012,0,2,0,0,2, , , , ,0, , , , ,0, , , , ,0, , , , ,0,22.415,9.343,2.36,0,34.118,3227,115,2,0,3344,0,0,0,0,0
2015,14170,Orcas Power & Light Coop,WA,0.93,0.23, , ,1.16,180,22, , ,202,852.796,181.607, , ,1034.403,0.02, , , ,0.02,2, , , ,2,6.612, , , ,6.612,0.06,0.02, , ,0.08,2,1, , ,3,34.338,0, , ,34.338,1.01,0.25,0,0,1.26,184,23,0,0,207,893.746,181.607,0,0,1075.353
2015,14175,"Tri-County Electric Coop, Inc",SC,0.039, , , ,0.039,6, , , ,6,0, , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.039,0,0,0,0.039,6,0,0,0,6,0,0,0,0,0
2015,14192,Osage Valley Elec Coop Assn,MO,0.265,0.04, , ,0.305,25,3, , ,28, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.265,0.04,0,0,0.305,25,3,0,0,28,0,0,0,0,0
2015,14224,Otero County Electric Coop Inc,NM,3.1,0.12, , ,3.22,848,7, , ,855, , , , ,0,0.012, , , ,0.012,3, , , ,3, , , , ,0, , , , ,0, , , , ,0, , , , ,0,3.112,0.12,0,0,3.232,851,7,0,0,858,0,0,0,0,0
2015,14229,City of Ottawa - (KS),KS,0.003, , , ,0.003,1, , , ,1, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.003,0,0,0,0.003,1,0,0,0,1,0,0,0,0,0
2015,14232,Otter Tail Power Co,MN,0.067,0.119, , ,0.186,9,8, , ,17, , , , ,0,0.081,0.099, , ,0.18,3,7, , ,10, , , , ,0, ,0.035, , ,0.035, ,1, , ,1, , , , ,0,0.148,0.253,0,0,0.401,12,16,0,0,28,0,0,0,0,0
2015,14232,Otter Tail Power Co,ND,0.006,0.02, , ,0.026,1,1, , ,2, , , , ,0,0.014,0.03, , ,0.044,2,1, , ,3, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.02,0.05,0,0,0.07,3,2,0,0,5,0,0,0,0,0
2015,14232,Otter Tail Power Co,SD, ,0.04, , ,0.04, ,2, , ,2, , , , ,0,0.003,0.002, , ,0.005,1,1, , ,2, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.003,0.042,0,0,0.045,1,3,0,0,4,0,0,0,0,0
2015,14245,Overton Power District No 5,NV,0.311, ,0.024, ,0.335,44, ,2, ,46,220.325, ,24.411, ,244.736, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.311,0,0.024,0,0.335,44,0,2,0,46,220.325,0,24.411,0,244.736
2015,14246,City of Owatonna - (MN),MN,0.024, , , ,0.024,3, , , ,3,3.708, , , ,3.708, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.024,0,0,0,0.024,3,0,0,0,3,3.708,0,0,0,3.708
2015,14251,Owen Electric Coop Inc,KY,0.22, , , ,0.22,9, , , ,9, , , , ,0,0.002, , , ,0.002,1, , , ,1, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.222,0,0,0,0.222,10,0,0,0,10,0,0,0,0,0
2015,14285,Ozark Border Electric Coop,MO,0.083,0.01, , ,0.093,7,1, , ,8, , , , ,0, ,0.003, , ,0.003, ,1, , ,1, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.083,0.013,0,0,0.096,7,2,0,0,9,0,0,0,0,0
2015,14288,Ozark Electric Coop Inc - (MO),MO,0.297, , , ,0.297,37, , , ,37,119, , , ,119,0.006, , , ,0.006,1, , , ,1,0, , , ,0, , , , ,0, , , , ,0, , , , ,0,0.303,0,0,0,0.303,38,0,0,0,38,119,0,0,0,119
2015,14289,Ozarks Electric Coop Corp - (AR),AR,0.328,0.009, , ,0.337,59,1, , ,60, , , , ,0,0.002,0.009, , ,0.011,1,1, , ,2, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.33,0.018,0,0,0.348,60,2,0,0,62,0,0,0,0,0
2015,14324,PUD No 2 of Pacific County,WA,0.05,0.012, , ,0.062,11,3, , ,14,0.18,0.14, , ,0.32,0.004, , , ,0.004,2, , , ,2,0.02, , , ,0.02, ,0.015, , ,0.015, ,1, , ,1, ,0, , ,0,0.054,0.027,0,0,0.081,13,4,0,0,17,0.2,0.14,0,0,0.34
2015,14328,Pacific Gas & Electric Co,CA,1057.875,371.304,343.038, ,1772.217,209001,5798,1530, ,216329, , , , ,0,0.956,0.627,8.963, ,10.546,148,33,38, ,219, , , , ,0,0.862,6.174,58.553, ,65.589,108,37,152, ,297, , , , ,0,1059.693,378.105,410.554,0,1848.352,209257,5868,1720,0,216845,0,0,0,0,0
2015,14354,PacifiCorp,CA,1.463,1.458,0.587,0,3.508,189,23,7,0,219, , , , ,0,0.001,0.005,0,0,0.006,1,2,0,0,3, , , , ,0,0.011,0,0,0,0.011,2,0,0,0,2, , , , ,0,1.475,1.463,0.587,0,3.525,192,25,7,0,224,0,0,0,0,0
2015,14354,PacifiCorp,ID,0.43,0.305,0,0,0.735,74,16,0,0,90, , , , ,0,0.213,0.057,0,0,0.27,61,8,0,0,69, , , , ,0,0.008,0,0,0,0.008,2,0,0,0,2, , , , ,0,0.651,0.362,0,0,1.013,137,24,0,0,161,0,0,0,0,0
2015,14354,PacifiCorp,OR,16.394,19.935,2.697,0,39.026,3756,568,129,0,4453, , , , ,0,0.068,0.087,0,0,0.155,17,9,0,0,26, , , , ,0,0.061,1.755,0,0,1.816,7,12,0,0,19, , , , ,0,16.523,21.777,2.697,0,40.997,3780,589,129,0,4498,0,0,0,0,0
2015,14354,PacifiCorp,UT,31.39,20.018,3.933,0,55.341,6029,476,57,0,6562, , , , ,0,0.145,0.031,0,0,0.176,44,9,0,0,53, , , , ,0,0.074,0.226,0,0,0.3,14,8,0,0,22, , , , ,0,31.609,20.275,3.933,0,55.817,6087,493,57,0,6637,0,0,0,0,0
2015,14354,PacifiCorp,WA,2.11,1.244,0.026,0,3.38,312,54,3,0,369, , , , ,0,0.03,0,0,0,0.03,4,0,0,0,4, , , , ,0,0,0,0,0,0,0,0,0,0,0, , , , ,0,2.14,1.244,0.026,0,3.41,316,54,3,0,373,0,0,0,0,0
2015,14354,PacifiCorp,WY,0.369,0.328,0,0,0.697,99,34,0,0,133, , , , ,0,0.177,0.101,0,0,0.278,51,14,0,0,65, , , , ,0,0.031,0.021,0,0,0.052,7,3,0,0,10, , , , ,0,0.577,0.45,0,0,1.027,157,51,0,0,208,0,0,0,0,0
2015,14373,Page Utility Enterprises,AZ,0.018,0.034, , ,0.052,5,2, , ,7,0,0, , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.018,0.034,0,0,0.052,5,2,0,0,7,0,0,0,0,0
2015,14398,Palmetto Electric Coop Inc,SC,0.083,0.027, , ,0.11,13,2, , ,15, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.083,0.027,0,0,0.11,13,2,0,0,15,0,0,0,0,0
2015,14401,City of Palo Alto - (CA),CA,3.259,4.143,0,0,7.402,804,55,0,0,859,133.24,0,0,0,133.24, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,3.259,4.143,0,0,7.402,804,55,0,0,859,133.24,0,0,0,133.24
2015,14424,"Panola-Harrison Elec Coop, Inc",LA,0.398,0.005, , ,0.403,69,4, , ,73, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.398,0.005,0,0,0.403,69,4,0,0,73,0,0,0,0,0
2015,14426,Panhandle Rural El Member Assn,NE,0,0.005, , ,0.005,0,1,0,0,1,0, , , ,0,0.012,0.002, , ,0.014,1,1, , ,2, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.012,0.007,0,0,0.019,1,2,0,0,3,0,0,0,0,0
2015,14468,People's Cooperative Services,MN,0.282,0.334, , ,0.616,32,10, , ,42,225.794,155.217, , ,381.011,0.179, , , ,0.179,8, , , ,8,125.35, , , ,125.35, , , , ,0, , , , ,0, , , , ,0,0.461,0.334,0,0,0.795,40,10,0,0,50,351.144,155.217,0,0,506.361
2015,14471,Parke County Rural E M C,IN,0.086, , , ,0.086,5, , , ,5,12.852, , , ,12.852, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.086,0,0,0,0.086,5,0,0,0,5,12.852,0,0,0,12.852
2015,14500,Park Electric Coop Inc,MT,0.104, , , ,0.104,18, , , ,18,55.273, , , ,55.273,0.023, , , ,0.023,4, , , ,4,2.079, , , ,2.079,0.013, , , ,0.013,1, , , ,1,15.44, , , ,15.44,0.14,0,0,0,0.14,23,0,0,0,23,72.792,0,0,0,72.792
2015,14505,Parkland Light & Water Company,WA,0.002,0.007, , ,0.009,2,1, , ,3, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.002,0.007,0,0,0.009,2,1,0,0,3,0,0,0,0,0
2015,14534,City of Pasadena - (CA),CA,3.151,3.524, , ,6.675,416,20, , ,436,2273.994,343.784, , ,2617.778, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,3.151,3.524,0,0,6.675,416,20,0,0,436,2273.994,343.784,0,0,2617.778
2015,14537,Pascoag Utility District,RI,0.015, , , ,0.015,3, , , ,3,7.8, , , ,7.8, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.015,0,0,0,0.015,3,0,0,0,3,7.8,0,0,0,7.8
2015,14557,"Pee Dee Electric Coop, Inc",SC,0.016, , , ,0.016,1, , , ,1,17.43, , , ,17.43,0.002, , , ,0.002,1, , , ,1,0.008, , , ,0.008, , , , ,0, , , , ,0, , , , ,0,0.018,0,0,0,0.018,2,0,0,0,2,17.438,0,0,0,17.438
2015,14563,Pearl River Valley El Pwr Assn,MS,0.029,0,0,0,0.029,4,0,0,0,4,12.557,0,0,0,12.557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,0,0,0,0.029,4,0,0,0,4,12.557,0,0,0,12.557
2015,14599,"Paulding-Putman Elec Coop, Inc",OH,0.04,0,0,0,0.04,9,0,0,0,9,0,0,0,0,0,0.1,0,0,0,0.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0.14,10,0,0,0,10,0,0,0,0,0
2015,14600,Payson City Corporation,UT,0.1, , , ,0.1,20, , , ,20, , , , ,0,0.002, , , ,0.002,2, , , ,2, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.102,0,0,0,0.102,22,0,0,0,22,0,0,0,0,0
2015,14605,City of Peabody - (MA),MA,0.125,0.174, , ,0.299,15,2, , ,17, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.001, , , ,0.001,1, , , ,1, , , , ,0,0.126,0.174,0,0,0.3,16,2,0,0,18,0,0,0,0,0
2015,14606,"Peace River Electric Coop, Inc",FL,0.538,0.025, , ,0.563,72,2, , ,74,320.991,15.775, , ,336.766, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.538,0.025,0,0,0.563,72,2,0,0,74,320.991,15.775,0,0,336.766
2015,14610,Orlando Utilities Comm,FL,1.021,3.313, , ,4.334,179,23, , ,202,397.475,1076.948, , ,1474.423, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,1.021,3.313,0,0,4.334,179,23,0,0,202,397.475,1076.948,0,0,1474.423
2015,14624,PUD No 2 of Grant County,WA,0.134,0.052, , ,0.186,27,5, , ,32,70,1, , ,71,0.003, , , ,0.003,2, , , ,2,0.008, , , ,0.008, , , , ,0, , , , ,0, , , , ,0,0.137,0.052,0,0,0.189,29,5,0,0,34,70.008,1,0,0,71.008
2015,14626,"Pedernales Electric Coop, Inc",TX,4.5,0.2,0,0,4.7,866,2,0,0,868, , , , ,0,0.148,0,0,0,0.148,35,0,0,0,35, , , , ,0,0,0,0,0,0,0,0,0,0,0, , , , ,0,4.648,0.2,0,0,4.848,901,2,0,0,903,0,0,0,0,0
2015,14653,PUD No 1 of Pend Oreille County,WA,0.012,0,0,0,0.012,3,0,0,0,3, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.012,0,0,0,0.012,3,0,0,0,3,0,0,0,0,0
2015,14668,Peninsula Light Company,WA,0.389, , , ,0.389,67, , , ,67, , , , ,0,0.001, , , ,0.001,2, , , ,2, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.39,0,0,0,0.39,69,0,0,0,69,0,0,0,0,0
2015,14711,Pennsylvania Electric Co,PA,2.494,2.163,0,0,4.657,323,52,0,0,375,0,0,0,0,0,0.161,0.059,0,0,0.22,34,11,0,0,45,0,0,0,0,0,0,1.167,2.61,0,3.777,0,7,2,0,9,0,0,0,0,0,2.655,3.389,2.61,0,8.654,357,70,2,0,429,0,0,0,0,0
2015,14715,PPL Electric Utilities Corp,PA,21.823,45.671,9.192,0,76.686,3032,479,43,0,3554, , , , ,0,0.268,0.151,0,0,0.419,92,19,0,0,111, , , , ,0,0.143,20.671,1,0,21.814,8,24,1,0,33, , , , ,0,22.234,66.493,10.192,0,98.919,3132,522,44,0,3698,0,0,0,0,0
2015,14716,Pennsylvania Power Co,PA,0.432,0.145,0.03,0,0.607,52,13,1,0,66,0,0,0,0,0,0.006,0.08,0,0,0.086,2,4,0,0,6,0,0,0,0,0,0,1.25,0,0,1.25,0,3,0,0,3,0,0,0,0,0,0.438,1.475,0.03,0,1.943,54,20,1,0,75,0,0,0,0,0
2015,14839,City of Peru - (IN),IN,0.035, , , ,0.035,6, , , ,6, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.035,0,0,0,0.035,6,0,0,0,6,0,0,0,0,0
2015,14864,Petit Jean Electric Coop Corp,AR,0.049, , , ,0.049,8, , , ,8, , , , ,0,0.003, , , ,0.003,1, , , ,1, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.052,0,0,0,0.052,9,0,0,0,9,0,0,0,0,0
2015,14940,PECO Energy Co,PA,19.21,17.272,23.825, ,60.307,2585,261,32, ,2878, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,19.21,17.272,23.825,0,60.307,2585,261,32,0,2878,0,0,0,0,0
2015,15023,Piedmont Electric Member Corp,NC,0.363,0.017,0, ,0.38,89,2,0, ,91,253.9,35.3,0, ,289.2, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.363,0.017,0,0,0.38,89,2,0,0,91,253.9,35.3,0,0,289.2
2015,15034,Pierce-Pepin Coop Services,WI,0.25, , , ,0.25,36, , , ,36, , , , ,0,0.13, , , ,0.13,8, , , ,8, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.38,0,0,0,0.38,44,0,0,0,44,0,0,0,0,0
2015,15045,Pike County Light & Power Co,PA,0.021,0.021,0,0,0.042,3,1,0,0,4, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.021,0.021,0,0,0.042,3,1,0,0,4,0,0,0,0,0
2015,15049,Electrical Dist No4 Pinal County,AZ,0.136,0.03, , ,0.166,23,1, , ,24,146.912,8.16, , ,155.072, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.136,0.03,0,0,0.166,23,1,0,0,24,146.912,8.16,0,0,155.072
2015,15054,"Pioneer Rural Elec Coop, Inc - (OH)",OH,0.117,0.016, , ,0.133,12,2, , ,14, , , , ,0,0.002, , , ,0.002,1, , , ,1, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.119,0.016,0,0,0.135,13,2,0,0,15,0,0,0,0,0
2015,15073,"Pioneer Electric Coop, Inc - (KS)",KS, , , , ,0, , , , ,0, , , , ,0,0.025, , , ,0.025,1, , , ,1,8.317, , , ,8.317, , , , ,0, , , , ,0, , , , ,0,0.025,0,0,0,0.025,1,0,0,0,1,8.317,0,0,0,8.317
2015,15138,"Platte-Clay Electric Coop, Inc",MO,0.289, , , ,0.289,40, , , ,40,21, , , ,21,0.015, , , ,0.015,5, , , ,5, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.304,0,0,0,0.304,45,0,0,0,45,21,0,0,0,21
2015,15159,City of Plymouth - (WI),WI,0.034,0.064,0,0,0.098,8,4,0,0,12,0,0,0,0,0, , ,0,0,0, , ,0,0,0,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0,0,0,0, ,0,0.034,0.064,0,0,0.098,8,4,0,0,12,0,0,0,0,0
2015,15175,Pointe Coupee Elec Member Corp,LA,0.236,0.011, , ,0.247,32,2, , ,34,0.091,0.006, , ,0.097, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.236,0.011,0,0,0.247,32,2,0,0,34,0.091,0.006,0,0,0.097
2015,15188,Polk County Rural Pub Pwr Dist,NE, , , , ,0, , , , ,0, , , , ,0, , ,0.025, ,0.025, , ,1, ,1, , ,15.574, ,15.574, , , , ,0, , , , ,0, , , , ,0,0,0,0.025,0,0.025,0,0,1,0,1,0,0,15.574,0,15.574
2015,15231,City of Port Angeles - (WA),WA,0.086,0.01, , ,0.096,16,1, , ,17,5.76,0.515, , ,6.275, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0, , , , ,0,0.086,0.01,0,0,0.096,16,1,0,0,17,5.76,0.515,0,0,6.275
2015,15248,Portland General Electric Co,OR,24.981,15.704,0,0,40.685,5217,350,0,0,5567,292.948,168.497,0,0,461.445,0.261,0.512,0,0,0.773,27,8,0,0,35,7.174,24.35,0,0,31.524,0.008,0.648,0,0,0.656,1,7,0,0,8,1.008,0,0,0,1.008,25.25,16.864,0,0,42.114,5245,365,0,0,5610,301.13,192.847,0,0,493.977
2015,15257,"Poudre Valley R  E  A, Inc",CO,1.422,0.12,0.02, ,1.562,220,12,1, ,233, , , , ,0,0.04, , , ,0.04,11, , , ,11, , , , ,0, , , , ,0, , , , ,0, , , , ,0,1.462,0.12,0.02,0,1.602,231,12,1,0,244,0,0,0,0,0
2015,15263,The Potomac Edison Company,MD,17.058,8.827,8.857, ,34.742,2091,76,7, ,2174,0,0,0, ,0,0.095,0.023, , ,0.118,28,6, , ,34,0,0, , ,0, , , , ,0, , , , ,0, , , , ,0,17.153,8.85,8.857,0,34.86,2119,82,7,0,2208,0,0,0,0,0
2015,15263,The Potomac Edison Company,WV,1.577,0.124, , ,1.701,228,14, , ,242,0,0, , ,0,0.016,0.005, , ,0.021,7,2, , ,9,0,0, , ,0, , , , ,0, , , , ,0, , , , ,0,1.593,0.129,0,0,1.722,235,16,0,0,251,0,0,0,0,0
