|Utility Characteristics..Year|,|Utility Characteristics..State|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..BA Code|,|Photovoltaic.Capacity MW.Type|,|Photovoltaic.Capacity MW.Residential|,|Photovoltaic.Capacity MW.Commercial|,|Photovoltaic.Capacity MW.Industrial|,|Photovoltaic.Capacity MW.Transportation|,|Photovoltaic.Capacity MW.Total|,|Photovoltaic.Customers.Residential|,|Photovoltaic.Customers.Commercial|,|Photovoltaic.Customers.Industrial|,|Photovoltaic.Customers.Transportation|,|Photovoltaic.Customers.Total|,|Photovoltaic.Storage Capacity (MW).Residential|,|Photovoltaic.Storage Capacity (MW).Commercial|,|Photovoltaic.Storage Capacity (MW).Industrial|,|Photovoltaic.Storage Capacity (MW).Transportation|,|Photovoltaic.Storage Capacity (MW).Total|,|Photovoltaic.Storage Customers.Residential|,|Photovoltaic.Storage Customers.Commercial|,|Photovoltaic.Storage Customers.Industrial|,|Photovoltaic.Storage Customers.Transportation|,|Photovoltaic.Storage Customers.Total|,|Photovoltaic.Virtual Capacity (MW).Residential|,|Photovoltaic.Virtual Capacity (MW).Commercial|,|Photovoltaic.Virtual Capacity (MW).Industrial|,|Photovoltaic.Virtual Capacity (MW).Transportation|,|Photovoltaic.Virtual Capacity (MW).Total|,|Photovoltaic.Virtual Customers.Residential|,|Photovoltaic.Virtual Customers.Commercial|,|Photovoltaic.Virtual Customers.Industrial|,|Photovoltaic.Virtual Customers.Transportation|,|Photovoltaic.Virtual Customers.Total|,|Photovoltaic.Energy Sold Back MWh.Residential|,|Photovoltaic.Energy Sold Back MWh.Commercial|,|Photovoltaic.Energy Sold Back MWh.Industrial|,|Photovoltaic.Energy Sold Back MWh.Transportation|,|Photovoltaic.Energy Sold Back MWh.Total|,|Wind.Capacity MW.Residential|,|Wind.Capacity MW.Commercial|,|Wind.Capacity MW.Industrial|,|Wind.Capacity MW.Transportation|,|Wind.Capacity MW.Total|,|Wind.Customers.Residential|,|Wind.Customers.Commercial|,|Wind.Customers.Industrial|,|Wind.Customers.Transportation|,|Wind.Customers.Total|,|Wind.Energy Sold Back MWh.Residential|,|Wind.Energy Sold Back MWh.Commercial|,|Wind.Energy Sold Back MWh.Industrial|,|Wind.Energy Sold Back MWh.Transportation|,|Wind.Energy Sold Back MWh.Total|,|Other.Capacity MW.Residential|,|Other.Capacity MW.Commercial|,|Other.Capacity MW.Industrial|,|Other.Capacity MW.Transportation|,|Other.Capacity MW.Total|,|Other.Customers.Residential|,|Other.Customers.Commercial|,|Other.Customers.Industrial|,|Other.Customers.Transportation|,|Other.Customers.Total|,|Other.Energy Sold Back MWh.Residential|,|Other.Energy Sold Back MWh.Commercial|,|Other.Energy Sold Back MWh.Industrial|,|Other.Energy Sold Back MWh.Transportation|,|Other.Energy Sold Back MWh.Total|,|All Technologies.Capacity MW.Residential|,|All Technologies.Capacity MW.Commercial|,|All Technologies.Capacity MW.Industrial|,|All Technologies.Capacity MW.Transportation|,|All Technologies.Capacity MW.Total|,|All Technologies.Customers.Residential|,|All Technologies.Customers.Commercial|,|All Technologies.Customers.Industrial|,|All Technologies.Customers.Transportation|,|All Technologies.Customers.Total|,|All Technologies.Energy Sold Back MWh.Residential|,|All Technologies.Energy Sold Back MWh.Commercial|,|All Technologies.Energy Sold Back MWh.Industrial|,|All Technologies.Energy Sold Back MWh.Transportation|,|..Total|
2018,MN,17267,Sioux Valley SW Elec Coop,SWPP,DC,0.015,0.028,.,.,0.043,2,2,.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4.897,9.000,.,.,13.897,0.045,0.000,.,.,0.045,3,0,.,.,3,28.613,0.000,.,.,28.613,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.060,0.028,0.000,0.000,0.088,5,2,0,0,7,33.510,9.000,0.000,0.000,42.510
2018,MN,17320,Sleepy Eye Public Utility Comm,MISO,AC,0.004,.,.,.,0.004,2,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.004,0.000,0.000,0.000,0.004,2,0,0,0,2,0.000,0.000,0.000,0.000,0.000
2018,MN,17550,South Central Electric Assn,MISO,AC,0.345,0.149,.,.,0.494,16,4,.,.,20,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,233.475,102.364,.,.,335.839,0.196,0.191,.,.,0.387,7,7,.,.,14,171.556,239.668,.,.,411.224,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.541,0.340,0.000,0.000,0.881,23,11,0,0,34,405.031,342.032,0.000,0.000,747.063
2018,MN,17900,City of Saint Peter,MISO,AC,0.016,0.049,.,.,0.065,3,3,.,.,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.016,0.049,0.000,0.000,0.065,3,3,0,0,6,0.000,0.000,0.000,0.000,0.000
2018,MN,18019,Stearns Cooperative Elec Assn,MISO,DC,0.527,0.097,0.059,.,0.683,34,4,1,.,39,.,.,.,.,0.000,.,.,.,.,0,0.020,.,.,.,0.020,25,.,.,.,25,330.923,74.288,28.892,.,434.103,0.279,0.040,0.000,.,0.319,11,2,0,.,13,165.276,0.343,0.000,.,165.619,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.826,0.137,0.059,0.000,1.022,70,6,1,0,77,496.199,74.631,28.892,0.000,599.722
2018,MN,18047,Steele-Waseca Cooperative Electric,MISO,AC,0.770,0.040,.,.,0.810,43,1,.,.,44,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,723.000,60.000,.,.,783.000,0.827,0.092,.,.,0.919,24,3,.,.,27,678.000,18.000,.,.,696.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.597,0.132,0.000,0.000,1.729,67,4,0,0,71,"1,401.000",78.000,0.000,0.000,"1,479.000"
2018,MN,19157,MiEnergy Cooperative,MISO,AC,1.702,0.670,.,.,2.372,101,30,.,.,131,.,.,.,.,0.000,.,.,.,.,0,0.074,.,.,.,0.074,107,.,.,.,107,"1,274.173",583.980,.,.,"1,858.153",0.182,0.045,.,.,0.227,12,2,.,.,14,194.899,23.533,.,.,218.432,0.036,.,.,.,0.036,1,.,.,.,1,0.000,.,.,.,0.000,1.994,0.715,0.000,0.000,2.709,221,32,0,0,253,"1,469.072",607.513,0.000,0.000,"2,076.585"
2018,MN,19883,City of Virginia - (MN),MISO,AC,0.005,0.056,.,.,0.061,1,4,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2.261,15.505,.,.,17.766,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.005,0.056,0.000,0.000,0.061,1,4,0,0,5,2.261,15.505,0.000,0.000,17.766
2018,MN,19947,City of Wadena - (MN),MISO,AC,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.002,0.000,0.000,0.000,0.002,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000
2018,MN,20136,City of Waseca - (MN),MISO,AC,0.011,0.036,.,.,0.047,2,1,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.011,0.036,0.000,0.000,0.047,2,1,0,0,3,0.000,0.000,0.000,0.000,0.000
2018,MN,20639,"Wild Rice Electric Coop, Inc",MISO,AC,0.203,0.049,.,.,0.252,16,5,.,.,21,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,215.472,25.277,.,.,240.749,0.006,0.050,.,.,0.056,2,1,.,.,3,1.258,134.324,.,.,135.582,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.209,0.099,0.000,0.000,0.308,18,6,0,0,24,216.730,159.601,0.000,0.000,376.331
2018,MN,20737,Willmar Municipal Utilities,MISO,AC,0.006,.,.,.,0.006,1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3.171,.,.,.,3.171,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.006,0.000,0.000,0.000,0.006,1,0,0,0,1,3.171,0.000,0.000,0.000,3.171
2018,MN,20806,City of Windom,MISO,AC,0.020,.,.,.,0.020,1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13.500,.,.,.,13.500,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.020,0.000,0.000,0.000,0.020,1,0,0,0,1,13.500,0.000,0.000,0.000,13.500
2018,MN,20996,Wright-Hennepin Coop Elec Assn,MISO,AC,0.269,0.079,.,.,0.348,22,2,.,.,24,.,.,.,.,0.000,.,.,.,.,0,0.080,.,.,.,0.080,41,.,.,.,41,161.042,35.955,.,.,196.997,0.100,.,.,.,0.100,6,.,.,.,6,12.201,.,.,.,12.201,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.449,0.079,0.000,0.000,0.528,69,2,0,0,71,173.243,35.955,0.000,0.000,209.198
2018,MN,25177,Dakota Electric Association,MISO,AC,1.347,0.391,.,.,1.738,144,13,.,.,157,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.110,0.095,.,.,0.205,6,4,.,.,10,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.457,0.486,0.000,0.000,1.943,150,17,0,0,167,0.000,0.000,0.000,0.000,0.000
2018,MN,26934,"Red Lake Electric Coop, Inc",MISO,DC,0.018,.,.,.,0.018,2,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9.805,.,.,.,9.805,0.003,.,.,.,0.003,1,.,.,.,1,1.139,.,.,.,1.139,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.021,0.000,0.000,0.000,0.021,3,0,0,0,3,10.944,0.000,0.000,0.000,10.944
2018,MN,26939,Red River Valley Coop Pwr Assn,MISO,AC,0.060,.,.,.,0.060,3,.,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.060,0.060,.,.,0.120,2,2,.,.,4,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.120,0.060,0.000,0.000,0.180,5,2,0,0,7,0.000,0.000,0.000,0.000,0.000
2018,MN,27422,Todd-Wadena Electric Coop,MISO,AC,0.169,.,.,.,0.169,13,.,.,.,13,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,190.430,.,.,.,190.430,0.020,0.080,.,.,0.100,1,2,.,.,3,1.940,50.230,.,.,52.170,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.189,0.080,0.000,0.000,0.269,14,2,0,0,16,192.370,50.230,0.000,0.000,242.600
2018,MN,40304,Minnesota Valley Coop L&P Assn,MISO,AC,0.167,.,.,.,0.167,11,.,.,.,11,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,199.975,.,.,.,199.975,0.185,.,.,.,0.185,6,.,.,.,6,102.629,.,.,.,102.629,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.352,0.000,0.000,0.000,0.352,17,0,0,0,17,302.604,0.000,0.000,0.000,302.604
2018,MN,99999,Adjustment 2018,MISO,,-3.643,-3.039,-1.427,0.000,-8.109,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.010,0.000,0.000,0.000,-0.010,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-3.653,-3.039,-1.427,0.000,-8.119,.,.,.,.,.,.,.,.,.,.
2018,MN,99999,Adjustment 2018,SWPP,,-0.003,-0.005,.,.,-0.007,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.003,-0.005,.,.,-0.007,.,.,.,.,.,.,.,.,.,.
2018,MO,942,Atchison-Holt Electric Coop,AECI,AC,0.008,.,.,.,0.008,2,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.407,.,.,.,0.407,0.010,.,.,.,0.010,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.018,0.000,0.000,0.000,0.018,3,0,0,0,3,0.407,0.000,0.000,0.000,0.407
2018,MO,1279,Barry Electric Coop,AECI,DC,0.152,.,.,.,0.152,21,.,.,.,21,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.152,0.000,0.000,0.000,0.152,21,0,0,0,21,0.000,0.000,0.000,0.000,0.000
2018,MO,1301,"Barton County Elec Coop, Inc",AECI,AC,0.574,0.057,.,.,0.631,46,1,.,.,47,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.574,0.057,0.000,0.000,0.631,46,1,0,0,47,0.000,0.000,0.000,0.000,0.000
2018,MO,1775,Black River Electric Coop - (MO),AECI,AC,0.010,.,.,.,0.010,1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.027,.,.,.,0.027,6,.,.,.,6,2.830,.,.,.,2.830,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.037,0.000,0.000,0.000,0.037,7,0,0,0,7,2.830,0.000,0.000,0.000,2.830
2018,MO,2001,Boone Electric Coop,AECI,AC,0.621,.,.,.,0.621,86,.,.,.,86,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,352.626,.,.,.,352.626,0.004,.,.,.,0.004,2,.,.,.,2,0.320,.,.,.,0.320,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.625,0.000,0.000,0.000,0.625,88,0,0,0,88,352.946,0.000,0.000,0.000,352.946
2018,MO,2900,City of Cameron,AECI,AC,0.001,0.005,.,.,0.006,1,2,.,.,3,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.001,0.005,0.000,0.000,0.006,1,2,0,0,3,0.000,0.000,0.000,0.000,0.000
2018,MO,3113,City of Carthage - (MO),SPA,AC,0.150,0.020,.,.,0.170,9,1,.,.,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,76.640,.,.,.,76.640,.,0.002,.,.,0.002,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.150,0.022,0.000,0.000,0.172,9,2,0,0,11,76.640,0.000,0.000,0.000,76.640
2018,MO,3268,Central Missouri Elec Coop Inc,AECI,AC,0.356,0.084,.,.,0.440,22,1,.,.,23,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.003,.,.,.,0.003,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.359,0.084,0.000,0.000,0.443,23,1,0,0,24,0.000,0.000,0.000,0.000,0.000
2018,MO,3486,Chillicothe Municipal Utils,SWPP,AC,0.000,0.010,0.000,0.000,0.010,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.010,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000
2018,MO,3600,Citizens Electric Corporation - (MO),MISO,DC,0.210,0.050,.,.,0.260,30,3,.,.,33,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,108.512,17.268,.,.,125.780,0.015,.,.,.,0.015,3,.,.,.,3,3.570,.,.,.,3.570,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.225,0.050,0.000,0.000,0.275,33,3,0,0,36,112.082,17.268,0.000,0.000,129.350
2018,MO,3634,City of Nixa - (MO),SWPP,AC,0.115,0.060,.,.,0.175,24,2,.,.,26,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.090,0.020,.,.,0.110,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.115,0.060,0.000,0.000,0.175,24,2,0,0,26,0.090,0.020,0.000,0.000,0.110
2018,MO,4045,City of Columbia - (MO),MISO,AC,1.070,1.040,.,.,2.110,156,24,.,.,180,.,0.008,.,.,0.008,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0,571.000,258.000,.,.,829.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.070,1.040,0.000,0.000,2.110,156,24,0,0,180,571.000,258.000,0.000,0.000,829.000
2018,MO,4063,Co-Mo Electric Coop Inc,AECI,AC,0.387,0.123,.,.,0.510,45,6,.,.,51,0.045,.,.,.,0.045,3,.,.,.,3,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.002,0.004,.,.,0.006,1,2,.,.,3,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.389,0.127,0.000,0.000,0.516,46,8,0,0,54,0.000,0.000,0.000,0.000,0.000
2018,MO,4160,Callaway Electric Cooperative,AECI,AC,0.244,0.172,.,.,0.416,28,5,.,.,33,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.003,.,.,.,0.003,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.247,0.172,0.000,0.000,0.419,29,5,0,0,34,0.000,0.000,0.000,0.000,0.000
2018,MO,4237,Consolidated Electric Coop,AECI,AC,0.048,0.038,.,.,0.086,7,1,.,.,8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5.394,.,.,.,5.394,0.032,.,.,.,0.032,9,.,.,.,9,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.080,0.038,0.000,0.000,0.118,16,1,0,0,17,5.394,0.000,0.000,0.000,5.394
2018,MO,4524,"Crawford Electric Coop, Inc",AECI,AC,0.109,0.004,.,.,0.113,15,1,.,.,16,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13.650,0.000,.,.,13.650,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.109,0.004,0.000,0.000,0.113,15,1,0,0,16,13.650,0.000,0.000,0.000,13.650
2018,MO,4675,Cuivre River Electric Coop Inc,AECI,AC,0.277,.,.,.,0.277,28,.,.,.,28,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,194.476,.,.,.,194.476,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.277,0.000,0.000,0.000,0.277,28,0,0,0,28,194.476,0.000,0.000,0.000,194.476
2018,MO,5860,Empire District Electric Co,SWPP,DC,16.484,7.146,0.732,.,24.362,"1,543",252,6,.,"1,801",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,162.822",13.158,0.000,.,"1,175.980",0.030,0.067,0.010,.,0.107,6,2,1,.,9,0.000,0.000,0.000,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,16.514,7.213,0.742,0.000,24.469,"1,549",254,7,0,"1,810","1,162.822",13.158,0.000,0.000,"1,175.980"
2018,MO,6181,"Farmers Electric Coop, Inc - (MO)",AECI,AC,0.305,0.035,.,.,0.340,34,1,.,.,35,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,186.068,22.321,.,.,208.389,0.012,.,.,.,0.012,2,.,.,.,2,2.471,.,.,.,2.471,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.317,0.035,0.000,0.000,0.352,36,1,0,0,37,188.539,22.321,0.000,0.000,210.860
2018,MO,6205,City of Farmington - (MO),MISO,AC,0.001,0.012,.,.,0.013,1,1,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.001,0.012,0.000,0.000,0.013,1,1,0,0,2,0.000,0.000,0.000,0.000,0.000
2018,MO,7024,Gascosage Electric Coop,AECI,AC,0.069,.,.,.,0.069,9,.,.,.,9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.200,.,.,.,1.200,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,0.000,.,.,.,0.000,0.069,0.000,0.000,0.000,0.069,9,0,0,0,9,1.200,0.000,0.000,0.000,1.200
2018,MO,7720,"Grundy Electric Coop, Inc",AECI,AC,0.068,.,.,.,0.068,4,.,.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.068,0.000,0.000,0.000,0.068,4,0,0,0,4,0.000,0.000,0.000,0.000,0.000
2018,MO,8055,City of Hannibal - (MO),MISO,AC,0.010,.,.,.,0.010,2,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.064,.,.,.,0.064,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.074,0.000,0.000,0.000,0.074,3,0,0,0,3,0.000,0.000,0.000,0.000,0.000
2018,MO,8199,City of Harrisonville - (MO),SWPP,AC,0.067,0.023,.,.,0.090,9,1,.,.,10,0.000,0.000,.,.,0.000,0,0,.,.,0,0.000,0.000,.,.,0.000,0,0,.,.,0,0.500,0.000,.,.,0.500,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.067,0.023,0.000,0.000,0.090,9,1,0,0,10,0.500,0.000,0.000,0.000,0.500
2018,MO,8911,Howard Electric Coop,AECI,AC,0.110,.,.,.,0.110,12,.,.,.,12,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,17.310,.,.,.,17.310,0.007,.,.,.,0.007,2,.,.,.,2,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.117,0.000,0.000,0.000,0.117,14,0,0,0,14,17.310,0.000,0.000,0.000,17.310
2018,MO,8934,"Howell-Oregon Elec Coop, Inc",AECI,AC,0.467,.,.,.,0.467,56,.,.,.,56,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.469,0.000,0.000,0.000,0.469,57,0,0,0,57,0.000,0.000,0.000,0.000,0.000
2018,MO,9231,City of Independence - (MO),SWPP,AC,0.549,0.340,.,.,0.889,72,14,.,.,86,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,186.903,36.367,.,.,223.270,.,0.002,.,.,0.002,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.549,0.342,0.000,0.000,0.891,72,15,0,0,87,186.903,36.367,0.000,0.000,223.270
2018,MO,9331,Intercounty Electric Coop Assn,AECI,AC,0.714,0.000,0.000,0.000,0.714,72,0,0,0,72,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.714,0.000,0.000,0.000,0.714,72,0,0,0,72,0.000,0.000,0.000,0.000,0.000
2018,MO,10000,Kansas City Power & Light Co,SWPP,AC,9.320,16.841,.,.,26.161,951,742,.,.,"1,693",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,281.030","4,304.890",.,.,"9,585.920",0.011,0.050,.,.,0.061,4,1,.,.,5,0.080,0.179,.,.,0.259,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,9.331,16.891,0.000,0.000,26.222,955,743,0,0,"1,698","5,281.110","4,305.069",0.000,0.000,"9,586.179"
2018,MO,10057,City of Lamar - (MO),SPA,AC,0.005,.,.,.,0.005,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.005,0.000,0.000,0.000,0.005,2,0,0,0,2,0.000,0.000,0.000,0.000,0.000
2018,MO,10152,City of Kennett - (MO),SWPP,AC,0.007,.,.,.,0.007,1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5.667,.,.,.,5.667,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.007,0.000,0.000,0.000,0.007,1,0,0,0,1,5.667,0.000,0.000,0.000,5.667
