|Utility Characteristics.Year|,|Utility Characteristics.State|,|Utility Characteristics.Utility Number|,|Utility Characteristics.Utility Name|,|Utility Characteristics.BA_CODE|,|Number and Capacity (MW).Number of Generators|,|Number and Capacity (MW).Total Capacity|,|Number and Capacity (MW).Capacity Back-up Only|,|Number and Capacity (MW).Capacity Utility Owned|,|Photovoltaic.Type|,|Photovoltaic.Residential|,|Photovoltaic.Commercial|,|Photovoltaic.Industrial|,|Photovoltaic.Transportation|,|Photovoltaic.Direct Connected|,|Photovoltaic.Total|,|Storage.Residential|,|Storage.Commercial|,|Storage.Industrial|,|Storage.Transportation|,|Storage.Direct Connected|,|Storage.Total|,|Wind.Residential|,|Wind.Commercial|,|Wind.Industrial|,|Wind.Transportation|,|Wind.Direct Connected|,|Wind.Total|,|Hydroelectric.Residential|,|Hydroelectric.Commercial|,|Hydroelectric.Industrial|,|Hydroelectric.Transportation|,|Hydroelectric.Direct Connected|,|Hydroelectric.Total|,|Fuel Cells.Residential|,|Fuel Cells.Commercial|,|Fuel Cells.Industrial|,|Fuel Cells.Transportation|,|Fuel Cells.Direct Connected|,|Fuel Cells.Total|,|Internal Combustion.Residential|,|Internal Combustion.Commercial|,|Internal Combustion.Industrial|,|Internal Combustion.Transportation|,|Internal Combustion.Direct Connected|,|Internal Combustion.Total|,|Combustion Turbine.Residential|,|Combustion Turbine.Commercial|,|Combustion Turbine.Industrial|,|Combustion Turbine.Transportation|,|Combustion Turbine.Direct Connected|,|Combustion Turbine.Total|,|Steam.Residential|,|Steam.Commercial|,|Steam.Industrial|,|Steam.Transportation|,|Steam.Direct Connected|,|Steam.Total|,|Other.Residential|,|Other.Commercial|,|Other.Industrial|,|Other.Transportation|,|Other.Direct Connected|,|Other.Total|,|Total.Residential|,|Total.Commercial|,|Total.Industrial|,|Total.Transportation|,|Total.Direct Connected|,|.Total|
2021,WI,13964,Oconto Electric Cooperative,MISO,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,OH,13998,Ohio Edison Co,PJM,1,0.900,0.000,0.000,AC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.900,0.900,0.000,0.000,0.000,0.000,0.900,0.900
2021,OH,14006,Ohio Power Co,PJM,16,1.518,0.000,0.133,AC,0.067,0.143,0.000,0.000,0.000,0.210,0.000,0.250,0.000,0.000,0.000,0.250,0.000,0.010,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.248,0.800,0.000,0.000,1.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.067,0.651,0.800,0.000,0.000,1.518
2021,NE,14127,Omaha Public Power District,SWPP,64,9.439,7.636,0.165,AC,0.075,0.400,1.304,.,.,1.779,.,.,.,.,.,0.000,.,0.016,0.006,.,.,0.022,.,0.002,.,.,.,0.002,.,.,.,.,.,0.000,.,5.807,1.829,.,.,7.636,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.075,6.225,3.139,0.000,0.000,9.439
2021,MN,14178,"P K M Electric Coop, Inc",MISO,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,KS,14199,City of Osage City - (KS),SWPP,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,AK,14234,City of Ouzinkie - (AK),NA,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,MN,14246,City of Owatonna - (MN),MISO,3,1.300,1.000,0.000,AC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.200,0.000,0.000,1.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.300,0.000,0.000,1.300
2021,MS,14275,City of Oxford - (MS),TVA,2,0.070,0.000,0.000,AC,0.010,0.060,0.000,0.000,0.000,0.070,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.060,0.000,0.000,0.000,0.070
2021,AR,14289,Ozarks Electric Coop Corp - (AR),SWPP,280,18.000,18.000,1.650,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,6.500,5.500,6.000,.,.,18.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,6.500,5.500,6.000,0.000,0.000,18.000
2021,CA,14328,Pacific Gas & Electric Co.,CISO,"1,174",181.201,0.450,.,AC,0.078,23.169,33.734,0.000,11.958,68.939,3.851,12.431,15.643,0.000,17.289,49.214,0.000,0.019,0.015,0.000,0.000,0.034,0.000,5.728,0.000,0.000,11.773,17.501,0.133,0.600,2.685,0.000,0.000,3.418,0.414,5.530,17.979,0.000,3.513,27.436,0.120,1.235,11.261,0.000,0.240,12.856,0.000,0.000,0.000,0.000,1.350,1.350,0.100,0.120,0.233,0.000,0.000,0.453,4.696,48.832,81.550,0.000,46.123,181.201
2021,CA,14354,PacifiCorp,PACW,2,0.111,.,.,DC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,0.036,0.036,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,0.075,0.075,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,0.111,0.111
2021,ID,14354,PacifiCorp,PACE,2,0.800,.,.,DC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,0.800,0.800,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,0.800,0.800
2021,OR,14354,PacifiCorp,PACW,11,3.410,.,.,DC,.,.,.,.,0.830,0.830,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,1.287,1.287,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,1.013,1.013,.,.,.,.,0.280,0.280,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,3.410,3.410
2021,UT,14354,PacifiCorp,PACE,10,3.986,.,.,DC,.,.,.,.,1.480,1.480,.,.,.,.,0.250,0.250,.,.,.,.,.,0.000,.,.,.,.,1.606,1.606,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,0.650,0.650,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,3.986,3.986
2021,WY,14354,PacifiCorp,PACE,7,1.211,.,.,DC,.,.,.,.,0.050,0.050,.,.,.,.,.,0.000,.,.,.,.,0.860,0.860,.,.,.,.,0.225,0.225,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,0.076,0.076,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,1.211,1.211
2021,SC,14398,Palmetto Electric Coop Inc,SC,9,8.750,2.500,0.000,DC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,8.750,.,.,.,8.750,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,8.750,0.000,0.000,0.000,8.750
2021,CA,14401,City of Palo Alto - (CA),CISO,28,12.555,12.555,12.555,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,12.555,.,.,.,12.555,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,12.555,0.000,0.000,0.000,12.555
2021,TN,14455,City of Paris - (TN),TVA,27,0.070,0.000,0.000,AC,0.020,0.050,0.000,0.000,0.000,0.070,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.050,0.000,0.000,0.000,0.070
2021,MN,14468,People's Cooperative Services,MISO,28,5.961,5.961,.,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,5.961,.,.,.,5.961,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,5.961,0.000,0.000,0.000,5.961
2021,CA,14534,City of Pasadena - (CA),CISO,18,8.214,.,.,AC,.,2.374,.,.,.,2.374,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,5.840,.,.,.,5.840,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,8.214,0.000,0.000,0.000,8.214
2021,FL,14610,Orlando Utilities Comm,FMPP,11,0.708,0.000,0.308,DC,.,.,.,.,0.680,0.680,.,.,.,.,0.028,0.028,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,0.708,0.708
2021,KY,14724,Pennyrile Rural Electric Coop,TVA,65,1.641,0.000,0.000,AC,0.470,1.169,0.000,0.000,0.000,1.639,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.472,1.169,0.000,0.000,0.000,1.641
2021,OK,14775,People's Electric Cooperative,SWPP,8,2.175,2.175,2.175,DC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,2.175,2.175,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,2.175,2.175
2021,TN,15016,Pickwick Electric Coop,TVA,2,0.020,0.000,0.000,AC,0.020,0.000,0.000,0.000,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.000,0.000,0.000,0.000,0.020
2021,NC,15023,Piedmont Electric Member Corp,DUK,20,1.531,0.350,1.075,AC,0.066,0.390,.,.,.,0.456,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,0.350,.,.,0.725,1.075,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.066,0.740,0.000,0.000,0.725,1.531
2021,TN,15141,Plateau Electric Cooperative,TVA,3,2.069,0.000,0.000,AC,0.425,1.634,0.000,0.000,0.000,2.059,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.003,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.432,1.637,0.000,0.000,0.000,2.069
2021,WI,15159,City of Plymouth - (WI),MISO,2,0.012,.,0.012,DC,0.012,.,.,.,.,0.012,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.012,0.000,0.000,0.000,0.000,0.012
2021,MS,15211,Pontotoc Electric Power Assn,TVA,2,1.002,0.000,0.000,AC,0.003,0.000,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000,0.000,0.999,0.003,0.999,0.000,0.000,0.000,1.002
2021,OR,15248,Portland General Electric Co,PGE,"1,629",37.390,11.550,5.900,DC,7.829,10.331,.,.,4.827,22.987,1.642,.,.,.,.,1.642,.,.,.,.,.,0.000,.,.,.,.,1.211,1.211,.,.,.,.,.,0.000,.,.,11.550,.,.,11.550,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,9.471,10.331,11.550,0.000,6.038,37.390
2021,IA,15291,Prairie Energy Coop,SWPP,20,0.567,.,.,AC,0.082,.,0.485,.,.,0.567,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.082,0.000,0.485,0.000,0.000,0.567
2021,TN,15293,Powell Valley Electric Coop,TVA,18,0.377,0.000,0.000,AC,0.067,0.310,0.000,0.000,0.000,0.377,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.067,0.310,0.000,0.000,0.000,0.377
2021,VA,15293,Powell Valley Electric Coop,TVA,4,0.038,0.000,0.000,AC,0.038,0.000,0.000,0.000,0.000,0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.038,0.000,0.000,0.000,0.000,0.038
2021,KS,15321,City of Pratt- (KS),SWPP,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,MS,15334,Prentiss County Elec Pwr Assn,TVA,1,0.130,0.000,0.000,AC,0.130,0.000,0.000,0.000,0.000,0.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.130,0.000,0.000,0.000,0.000,0.130
2021,WI,15356,Price Electric Coop Inc,MISO,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,MN,15387,Princeton Public Utils Comm,MISO,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,IN,15470,"Duke Energy Indiana, LLC",MISO,12,0.091,0.000,0.025,AC,0.066,0.025,.,.,.,0.091,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.066,0.025,0.000,0.000,0.000,0.091
2021,NH,15472,Public Service Co of NH,ISNE,16,8.132,0.750,0.000,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,0.300,.,.,4.196,4.496,.,.,.,.,.,0.000,.,1.131,.,.,0.810,1.941,.,1.080,.,.,.,1.080,.,0.615,.,.,.,0.615,.,.,.,.,.,0.000,0.000,3.126,0.000,0.000,5.006,8.132
2021,OK,15474,Public Service Co of Oklahoma,SWPP,4,0.318,0.000,0.000,AC,0.016,0.302,.,.,.,0.318,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.016,0.302,0.000,0.000,0.000,0.318
2021,NJ,15477,Public Service Elec & Gas Co,PJM,"166,570",46.092,.,.,AC,.,9.394,.,.,36.698,46.092,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,9.394,0.000,0.000,36.698,46.092
2021,WA,15500,Puget Sound Energy Inc,PSEI,21,5.835,0.000,0.200,AC,.,2.164,.,.,.,2.164,.,.,.,.,.,0.000,.,0.228,.,.,.,0.228,.,0.568,.,.,.,0.568,.,.,.,.,.,0.000,.,2.875,.,.,.,2.875,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,5.835,0.000,0.000,0.000,5.835
2021,TN,15507,City of Pulaski - (TN),TVA,26,2.133,0.000,0.000,AC,0.091,2.042,0.000,0.000,0.000,2.133,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.091,2.042,0.000,0.000,0.000,2.133
2021,NC,15671,Randolph Electric Member Corp,CPLE,91,1.228,.,.,,0.127,0.841,.,.,.,0.968,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,0.260,.,.,.,0.260,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.127,1.101,0.000,0.000,0.000,1.228
2021,NE,15674,City of Randolph - (NE),SWPP,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,MO,15981,City of Richland - (MO),AECI,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2021,WI,16082,City of River Falls,MISO,5,0.030,.,0.030,DC,0.012,0.018,.,.,.,0.030,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.012,0.018,0.000,0.000,0.000,0.030
2021,CA,16088,City of Riverside - (CA),CISO,6,1.100,.,0.100,DC,.,0.200,.,.,.,0.200,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,0.800,.,.,.,0.800,.,0.100,.,.,.,0.100,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,1.100,0.000,0.000,0.000,1.100
2021,NC,16101,Roanoke Electric Member Corp,PJM,1,0.008,.,.,AC,0.008,.,.,.,.,0.008,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.008,0.000,0.000,0.000,0.000,0.008
2021,MN,16181,Rochester Public Utilities,MISO,12,1.400,.,.,AC,.,1.400,.,.,.,1.400,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,1.400,0.000,0.000,0.000,1.400
2021,NY,16183,Rochester Gas & Electric Corp,NYIS,20,5.478,.,.,AC,.,0.325,.,.,.,0.325,0.010,.,.,.,.,0.010,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,5.143,.,.,.,5.143,.,.,.,.,.,0.000,0.010,5.468,0.000,0.000,0.000,5.478
2021,SC,16195,City of Rock Hill - (SC),DUK,1,0.800,0.800,0.800,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,0.800,.,.,.,0.800,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.800,0.000,0.000,0.000,0.800
2021,TN,16223,City of Rockwood - (TN),TVA,13,2.410,0.000,0.000,AC,0.670,0.740,0.000,0.000,0.000,1.410,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.670,1.740,0.000,0.000,0.000,2.410
2021,MN,16368,Runestone Electric Assn,MISO,2,0.880,0.750,0.000,AC,.,0.130,.,.,.,0.130,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,0.750,.,.,.,0.750,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.880,0.000,0.000,0.000,0.880
2021,KY,16459,City of Russellville - (KY),TVA,1,0.020,0.000,0.000,AC,0.010,0.010,0.000,0.000,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.010,0.000,0.000,0.000,0.020
2021,CA,16534,Sacramento Municipal Util Dist,BANC,20,3.224,0.327,1.390,AC,.,1.597,.,.,.,1.597,.,0.327,.,.,.,0.327,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,1.300,.,.,.,1.300,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,3.224,0.000,0.000,0.000,3.224
2021,OR,16555,Salem Electric - (OR),BPAT,3,0.510,0.510,0.510,AC,.,0.075,.,.,.,0.075,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,0.435,.,.,.,0.435,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.510,0.000,0.000,0.000,0.510
2021,AZ,16572,Salt River Project,SRP,5,4.700,4.700,1.458,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,4.700,.,.,4.700,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,4.700,0.000,0.000,4.700
2021,KY,16587,Salt River Electric Coop Corp,PJM,3,2.500,.,.,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,2.500,.,.,.,.,2.500,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,2.500,0.000,0.000,0.000,0.000,2.500
2021,CO,16603,"San Luis Valley R E C, Inc",WACM,1,0.400,.,.,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,0.400,.,.,.,0.400,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.400,0.000,0.000,0.000,0.400
2021,SC,16606,"Santee Electric Coop, Inc",SC,4,1.450,.,.,AC,.,0.250,.,.,.,0.250,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,1.200,.,.,.,1.200,0.000,1.450,0.000,0.000,0.000,1.450
