Data Year,Utility Number,Utility Name,State,Ownership,SAIDI With MED,SAIFI With MED,CAIDI With MED,SAIDI Without MED,SAIFI Without MED,CAIDI Without MED,SAIDI With MED Minus LOS,SAIFI With MED Minus LOS,CAIDI Minus MED,Number of Customers,Highest Dist. Voltage,Outages Recorded Automatically,SAIDI With MED,SAIFI With MED,CAIDI With MED,SAIDI Without MED,SAIFI Without MED,CAIDI Without MED,Number of Customers,Inactive Accounts Included,Momentary Interruptions,Highest Dist. Voltage,Outages Recorded Automatically
2020,22500,"Evergy Kansas Central, Inc",KS,Investor Owned,106.94,1.04,102.82692,98.89,0.998,99.088176,104.22,1.004,103.80478,387498,34,Y,.,.,.,.,.,.,.,,,.,
2020,22815,Delta Electric Power Assn,MS,Cooperative,1597.93,5.633,283.673,375.68,3.793,99.04561,1261.37,4.521,279.00243,28596,24.9,N,.,.,.,.,.,.,.,,,.,
2020,22822,Clark County Rural E M C - (IN),IN,Cooperative,220.231,1.613,136.53503,133.413,1.168,114.22346,138.594,1.034,134.03675,25308,15,Y,.,.,.,.,.,.,.,,,.,
2020,24211,Tucson Electric Power Co,AZ,Investor Owned,60,0.71,84.507042,.,.,.,48.05,0.66,72.80303,440110,14,Y,.,.,.,.,.,.,.,,,.,
2020,24590,Unitil Energy Systems,NH,Investor Owned,176.55,1.859,94.970414,120.04,1.596,75.213033,176.55,1.859,94.970414,78697,34.5,Y,.,.,.,.,.,.,.,,,.,
2020,24753,Boone County Rural EMC,IN,Cooperative,90,1.19,75.630252,90,1.19,75.630252,89.98,0.95,94.715789,15309,12.5,Y,.,.,.,.,.,.,.,,,.,
2020,24889,Brunswick Electric Member Corp,NC,Cooperative,641.07,1.607,398.92346,40.102,0.574,69.864111,595.919,1.05,567.5419,96553,.,Y,.,.,.,.,.,.,.,,,.,
2020,24949,Cass County Elec Coop Inc,ND,Cooperative,47.8,0.577,82.842288,27.25,0.441,61.791383,44.48,0.462,96.277056,52265,25,Y,.,.,.,.,.,.,.,,,.,
2020,25177,Dakota Electric Association,MN,Cooperative,20.95,0.32,65.46875,19.49,0.31,62.870968,20.95,0.32,65.46875,109460,12.5,Y,.,.,.,.,.,.,.,,,.,
2020,25295,Western Indiana Energy REMC,IN,Cooperative,352.288,2.304,152.90278,240.677,2.067,116.43783,308.347,1.607,191.87741,16829.1,24.9,Y,.,.,.,.,.,.,.,,,.,
2020,26510,Liberty Utilities (Granite State Electri,NH,Investor Owned,151.5,1.18,128.38983,100.87,0.995,101.37688,143.32,1.03,139.14563,45192,23,Y,.,.,.,.,.,.,.,,,.,
2020,27222,City of Ripley - (TN),TN,Municipal,63.39,1.468,43.181199,63.39,1.468,43.181199,.,.,.,6445,13.2,Y,.,.,.,.,.,.,.,,,.,
2020,27238,"Southwest Electric Coop, Inc",MO,Cooperative,158.07,1.226,128.93148,109.97,1.095,100.42922,.,.,.,42038,7.2,Y,.,.,.,.,.,.,.,,,.,
2020,27599,Carroll-White REMC,IN,Cooperative,637,.,.,244.3,.,.,.,.,.,14807,.,Y,.,.,.,.,.,.,.,,,.,
2020,28541,Clatskanie Peoples Util Dist,OR,Political Subdivision,374.083,2.652,141.05694,200.076,1.744,114.72248,267.813,2.006,133.50598,4738,13.8,N,.,.,.,.,.,.,.,,,.,
2020,28604,Kerrville Public Utility Board,TX,Municipal,367.831,1.221,301.25389,19.637,0.221,88.855204,367.831,1.221,301.25389,23265.5,.,Y,.,.,.,.,.,.,.,,,.,
2020,28978,City of San Marcos - (TX),TX,Municipal,27.618,0.318,86.849057,.,.,.,.,.,.,25215,.,N,.,.,.,.,.,.,.,,,.,
2020,30518,Electrical Dist No3 Pinal County,AZ,Political Subdivision,50.93,0.64,79.578125,50.93,0.64,79.578125,50.93,0.64,79.578125,27500,69,Y,.,.,.,.,.,.,.,,,.,
2020,31833,Okefenoke Rural El Member Corp,FL,Cooperative,282.767,2.85,99.216491,282.767,2.85,99.216491,282.767,2.85,99.216491,10934,25,Y,.,.,.,.,.,.,.,,,.,
2020,31833,Okefenoke Rural El Member Corp,GA,Cooperative,246.09,3.06,80.421569,246.09,3.06,80.421569,234.803,2.891,81.218609,26813,25,Y,.,.,.,.,.,.,.,,,.,
2020,38084,Great Lakes Energy Coop,MI,Cooperative,486.321,2.57,189.22996,212.301,1.723,123.2159,469.531,2.42,194.02107,126926,25,N,.,.,.,.,.,.,.,,,.,
2020,40051,Texas-New Mexico Power Co,TX,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,110.23,1.06,103.99057,95.67,1.02,93.794118,251898,N,F,59.9,N
2020,40165,"Dixie Escalante R E A, Inc",AZ,Cooperative,31.79,0.31,102.54839,31.79,0.31,102.54839,31.79,0.31,102.54839,2712,12.5,Y,.,.,.,.,.,.,.,,,.,
2020,40165,"Dixie Escalante R E A, Inc",UT,Cooperative,19.82,0.31,63.935484,19.82,0.31,63.935484,19.82,0.31,63.935484,23326,34.5,Y,.,.,.,.,.,.,.,,,.,
2020,40166,"Chickasaw Electric Coop, Inc",TN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,206.4,2.45,84.244898,206.4,2.45,84.244898,21158,Y,F,25,Y
2020,40228,Rappahannock Electric Coop,VA,Cooperative,350.13,2.16,162.09722,176.19,1.78,98.983146,349.83,2.16,161.95833,167315,34.5,Y,.,.,.,.,.,.,.,,,.,
2020,40236,"Forked Deer Electric Coop, Inc",TN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,208.28,2.8,74.385714,185,2.7,68.518519,9992,N,F,13.2,Y
2020,40302,North East Mississippi EPA,MS,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,225.13,0.89,252.95506,109.89,0.72,152.625,26919,N,L,25,Y
2020,40304,Minnesota Valley Coop L&P Assn,MN,Cooperative,663.6,.,.,59.9,.,.,663.6,.,.,5326,.,Y,.,.,.,.,.,.,.,,,.,
2020,40438,Columbia River Peoples Ut Dist,OR,Political Subdivision,95.661,0.703,136.07539,65.919,0.578,114.04671,95.661,0.703,136.07539,19890,12.5,N,.,.,.,.,.,.,.,,,.,
2020,40606,City of Grand Island - (NE),NE,Municipal,27.059,1.131,23.924845,12.396,0.304,40.776316,27.059,1.131,23.924845,26381,13.8,N,.,.,.,.,.,.,.,,,.,
2020,44372,Oncor Electric Delivery Company LLC,TX,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,487.69,3.62,134.72099,241.8,2.13,113.52113,3694894,N,F,25,Y
2020,54913,NSTAR Electric Company,MA,Investor Owned,235.69,1.14,206.74561,64.96,0.715,90.853147,235.42,1.126,209.07638,1446211,34.5,Y,.,.,.,.,.,.,.,,,.,
2020,55787,City of Moreno Valley - (CA),CA,Municipal,.,.,.,.,.,.,.,.,.,.,.,,162.8,1.01,161.18812,162.8,1.01,161.18812,6973,Y,F,12,N
2020,55937,Entergy Texas Inc.,TX,Investor Owned,2538.8,3.273,775.6798,275.9,1.744,158.19954,2331.2,2.755,846.1706,477733,34.5,Y,.,.,.,.,.,.,.,,,.,
2020,55982,Heart of Texas Electric Coop,TX,Cooperative,80.378,0.744,108.03495,80.378,0.744,108.03495,77.504,0.677,114.48154,22337,24.9,Y,.,.,.,.,.,.,.,,,.,
2020,56146,"Black Hills Colorado Electric, LLC",CO,Investor Owned,74.113,1.871,39.611438,65.019,1.716,37.88986,65.455,1.268,51.620662,98735,35,Y,.,.,.,.,.,.,.,,,.,
2020,56697,Ameren Illinois Company,IL,Investor Owned,223.6,1.04,215,101.3,0.82,123.53659,220.9,1,220.9,1249150,69,Y,.,.,.,.,.,.,.,,,.,
2020,57483,Liberty Utilities,CA,Investor Owned,242.72,1.87,129.79679,242.72,1.87,129.79679,197.195,1.808,109.06803,48925,24.9,N,.,.,.,.,.,.,.,,,.,
2020,59013,PUD No 1 of Jefferson County,WA,Political Subdivision,397.568,2.31,172.10736,397.568,2.31,172.10736,.,.,.,20287,12.5,Y,.,.,.,.,.,.,.,,,.,
2020,60482,CKenergy Electric Cooperative,OK,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,7372.966,6.986,1055.3916,435.814,3.489,124.91086,25324,N,L,24.9,Y
2020,60631,Upper Michigan Energy Resources Corp.,MI,Investor Owned,253,2.71,93.357934,222,2.56,86.71875,238,1.43,166.43357,37255,26,Y,.,.,.,.,.,.,.,,,.,
2020,60839,Southern Pioneer Electric Company,KS,Cooperative,98.367,.,.,98.367,.,.,92.4,.,.,16784,13.8,Y,.,.,.,.,.,.,.,,,.,
"CAIDI = SAIDI / SAIFI.
MED- Major Event Days.
MINUS LOS- Minus Loss of Supply.
Momentary Interruptions: ""L"" = less than 1 minute, ""F"" = five minutes or less and ""O"" = other.",,,,,,,,,,,,,,,,,,,,,,,,,,,
