|Utility Characteristics.Year|,|Utility Characteristics.State|,|Utility Characteristics.Utility Number|,|Utility Characteristics.Utility Name|,|Utility Characteristics.BA_CODE|,|Number and Capacity (MW).Number of Generators|,|Number and Capacity (MW).Total Capacity|,|Number and Capacity (MW).Capacity Back-up Only|,|Number and Capacity (MW).Capacity Utility Owned|,|Photovoltaic.Type|,|Photovoltaic.Residential|,|Photovoltaic.Commercial|,|Photovoltaic.Industrial|,|Photovoltaic.Transportation|,|Photovoltaic.Direct Connected|,|Photovoltaic.Total|,|Storage.Residential|,|Storage.Commercial|,|Storage.Industrial|,|Storage.Transportation|,|Storage.Direct Connected|,|Storage.Total|,|Wind.Residential|,|Wind.Commercial|,|Wind.Industrial|,|Wind.Transportation|,|Wind.Direct Connected|,|Wind.Total|,|Hydroelectric.Residential|,|Hydroelectric.Commercial|,|Hydroelectric.Industrial|,|Hydroelectric.Transportation|,|Hydroelectric.Direct Connected|,|Hydroelectric.Total|,|Fuel Cells.Residential|,|Fuel Cells.Commercial|,|Fuel Cells.Industrial|,|Fuel Cells.Transportation|,|Fuel Cells.Direct Connected|,|Fuel Cells.Total|,|Internal Combustion.Residential|,|Internal Combustion.Commercial|,|Internal Combustion.Industrial|,|Internal Combustion.Transportation|,|Internal Combustion.Direct Connected|,|Internal Combustion.Total|,|Combustion Turbine.Residential|,|Combustion Turbine.Commercial|,|Combustion Turbine.Industrial|,|Combustion Turbine.Transportation|,|Combustion Turbine.Direct Connected|,|Combustion Turbine.Total|,|Steam.Residential|,|Steam.Commercial|,|Steam.Industrial|,|Steam.Transportation|,|Steam.Direct Connected|,|Steam.Total|,|Other.Residential|,|Other.Commercial|,|Other.Industrial|,|Other.Transportation|,|Other.Direct Connected|,|Other.Total|,|Total.Residential|,|Total.Commercial|,|Total.Industrial|,|Total.Transportation|,|Total.Direct Connected|,|.Total|
2022,AK,14234,City of Ouzinkie - (AK),NA,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,MN,14246,City of Owatonna - (MN),MISO,3,1.300,1.000,0.000,DC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,0.100,.,.,0.100,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,1.200,.,.,1.200,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,1.300,0.000,0.000,1.300
2022,MS,14275,City of Oxford - (MS),TVA,2,0.012,0.000,0.000,,0.012,0.000,0.000,0.000,0.000,0.012,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.012,0.000,0.000,0.000,0.000,0.012
2022,AR,14289,Ozarks Electric Coop Corp - (AR),SWPP,280,18.000,18.000,1.650,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,6.500,5.500,6.000,.,.,18.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,6.500,5.500,6.000,0.000,0.000,18.000
2022,CA,14328,Pacific Gas & Electric Co.,CISO,"1,481",194.498,0.450,.,AC,0.091,22.884,34.148,.,11.432,68.555,3.546,12.431,15.643,.,17.289,48.909,0.000,0.019,0.015,.,0.000,0.034,0.000,6.723,0.000,.,11.378,18.101,0.128,0.833,2.685,.,0.000,3.646,0.546,7.120,29.500,.,2.013,39.179,0.195,1.225,11.261,.,0.240,12.921,0.000,0.000,0.000,.,1.350,1.350,0.100,1.470,0.233,.,0.000,1.803,4.606,52.705,93.485,0.000,43.702,194.498
2022,CA,14354,PacifiCorp,PACW,2,0.111,.,.,DC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,0.036,0.036,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,0.075,0.075,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,0.111,0.111
2022,ID,14354,PacifiCorp,PACE,2,0.800,.,.,DC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,0.800,0.800,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,0.800,0.800
2022,OR,14354,PacifiCorp,PACW,13,3.670,.,.,DC,.,.,.,.,1.090,1.090,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,1.287,1.287,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,1.013,1.013,.,.,.,.,0.280,0.280,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,3.670,3.670
2022,UT,14354,PacifiCorp,PACE,10,3.986,.,.,DC,.,.,.,.,1.480,1.480,.,.,.,.,0.250,0.250,.,.,.,.,.,0.000,.,.,.,.,1.606,1.606,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,0.650,0.650,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,3.986,3.986
2022,WY,14354,PacifiCorp,PACE,7,1.211,.,.,DC,.,.,.,.,0.050,0.050,.,.,.,.,.,0.000,.,.,.,.,0.860,0.860,.,.,.,.,0.225,0.225,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,0.076,0.076,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,1.211,1.211
2022,SC,14398,Palmetto Electric Coop Inc,SC,9,8.750,2.500,0.000,DC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,8.750,.,.,.,8.750,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,8.750,0.000,0.000,0.000,8.750
2022,CA,14401,City of Palo Alto - (CA),CISO,27,11.960,11.960,11.960,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,11.960,.,.,.,11.960,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,11.960,0.000,0.000,0.000,11.960
2022,TN,14455,City of Paris - (TN),TVA,27,0.422,0.000,0.000,,0.129,0.291,0.000,0.000,0.000,0.420,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.132,0.291,0.000,0.000,0.000,0.422
2022,MN,14468,People's Cooperative Services,MISO,29,7.031,7.031,0.000,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,7.031,.,.,.,7.031,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,7.031,0.000,0.000,0.000,7.031
2022,CA,14534,City of Pasadena - (CA),CISO,18,8.214,.,.,AC,.,2.374,.,.,.,2.374,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,5.840,.,.,.,5.840,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,8.214,0.000,0.000,0.000,8.214
2022,FL,14610,Orlando Utilities Comm,FMPP,15,0.825,0.000,0.425,DC,.,.,.,.,0.784,0.784,.,.,.,.,0.041,0.041,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,0.825,0.825
2022,KY,14724,Pennyrile Rural Electric Coop,TVA,64,1.661,0.000,0.000,,0.490,1.169,0.000,0.000,0.000,1.659,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.492,1.169,0.000,0.000,0.000,1.661
2022,OK,14775,People's Electric Cooperative,SWPP,8,2.175,2.175,2.175,DC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,2.175,2.175,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,2.175,2.175
2022,TN,15016,Pickwick Electric Coop,TVA,2,0.017,0.000,0.000,,0.017,0.000,0.000,0.000,0.000,0.017,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.000,0.000,0.000,0.000,0.017
2022,NC,15023,Piedmont Electric Member Corp,DUK,22,1.666,0.350,1.075,AC,0.086,0.505,.,.,.,0.591,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,0.350,.,.,0.725,1.075,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.086,0.855,0.000,0.000,0.725,1.666
2022,TN,15141,Plateau Electric Cooperative,TVA,3,0.052,0.000,0.000,,0.005,0.047,0.000,0.000,0.000,0.052,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.047,0.000,0.000,0.000,0.052
2022,MS,15211,Pontotoc Electric Power Assn,TVA,2,1.002,0.000,0.000,,0.003,0.000,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000,0.000,0.999,0.003,0.999,0.000,0.000,0.000,1.002
2022,OR,15248,Portland General Electric Co,PGE,"1,790",38.864,11.550,5.900,DC,7.829,10.331,.,.,4.827,22.987,3.006,0.099,0.011,.,.,3.116,.,.,.,.,.,0.000,.,.,.,.,1.211,1.211,.,.,.,.,.,0.000,.,.,11.550,.,.,11.550,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,10.835,10.430,11.561,0.000,6.038,38.864
2022,IA,15291,Prairie Energy Coop,SWPP,23,0.595,.,.,AC,0.110,.,0.485,.,.,0.595,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.110,0.000,0.485,0.000,0.000,0.595
2022,TN,15293,Powell Valley Electric Coop,TVA,18,0.427,0.000,0.000,,0.081,0.346,0.000,0.000,0.000,0.427,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.081,0.346,0.000,0.000,0.000,0.427
2022,VA,15293,Powell Valley Electric Coop,TVA,4,0.038,0.000,0.000,,0.038,0.000,0.000,0.000,0.000,0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.038,0.000,0.000,0.000,0.000,0.038
2022,KS,15321,City of Pratt- (KS),SWPP,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,MS,15334,Prentiss County Elec Pwr Assn,TVA,1,0.004,0.000,0.000,,0.000,0.004,0.000,0.000,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.000,0.000,0.000,0.004
2022,WI,15356,Price Electric Coop Inc,MISO,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,MN,15387,Princeton Public Utils Comm,MISO,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,IN,15470,"Duke Energy Indiana, LLC",MISO,27,0.277,0.000,0.041,AC,0.236,0.025,.,.,.,0.261,0.000,0.000,.,.,.,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,.,.,.,0.000,0.000,0.016,.,.,.,0.016,0.000,0.000,.,.,.,0.000,0.000,0.000,.,.,.,0.000,0.236,0.041,0.000,0.000,0.000,0.277
2022,NH,15472,Public Service Co of NH,ISNE,14,6.332,0.800,.,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,0.300,.,.,2.396,2.696,.,.,.,.,.,0.000,.,1.131,.,.,0.810,1.941,.,1.080,.,.,.,1.080,.,0.615,.,.,.,0.615,.,.,.,.,.,0.000,0.000,3.126,0.000,0.000,3.206,6.332
2022,OK,15474,Public Service Co of Oklahoma,SWPP,4,0.318,.,.,AC,0.016,0.302,.,.,.,0.318,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.016,0.302,0.000,0.000,0.000,0.318
2022,NJ,15477,Public Service Elec & Gas Co,PJM,"165,460",46.056,.,.,AC,.,9.394,.,.,36.662,46.056,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,9.394,0.000,0.000,36.662,46.056
2022,WA,15500,Puget Sound Energy Inc,PSEI,24,6.875,0.000,0.200,AC,.,3.204,.,.,.,3.204,.,.,.,.,.,0.000,.,0.228,.,.,.,0.228,.,0.568,.,.,.,0.568,.,.,.,.,.,0.000,.,2.875,.,.,.,2.875,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,6.875,0.000,0.000,0.000,6.875
2022,TN,15507,City of Pulaski - (TN),TVA,26,2.133,0.000,0.000,,0.101,2.032,0.000,0.000,0.000,2.133,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.101,2.032,0.000,0.000,0.000,2.133
2022,NC,15671,Randolph Electric Member Corp,CPLE,115,1.423,.,.,,0.252,0.909,.,.,.,1.161,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,0.262,.,.,.,0.262,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.252,1.171,0.000,0.000,0.000,1.423
2022,NE,15674,City of Randolph - (NE),SWPP,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,MO,15981,City of Richland - (MO),AECI,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2022,IN,15989,City of Richmond - (IN),PJM,4,0.076,.,.,AC,0.045,0.031,.,.,.,0.076,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.045,0.031,0.000,0.000,0.000,0.076
2022,CA,16088,City of Riverside - (CA),CISO,6,1.100,.,0.100,DC,.,0.200,.,.,.,0.200,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,0.800,.,.,.,0.800,.,0.100,.,.,.,0.100,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,1.100,0.000,0.000,0.000,1.100
2022,NC,16101,Roanoke Electric Member Corp,PJM,1,0.008,.,.,AC,0.008,.,.,.,.,0.008,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.008,0.000,0.000,0.000,0.000,0.008
2022,MN,16181,Rochester Public Utilities,MISO,12,1.400,.,.,AC,.,1.400,.,.,.,1.400,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,1.400,0.000,0.000,0.000,1.400
2022,NY,16183,Rochester Gas & Electric Corp,NYIS,20,5.478,.,.,AC,.,0.650,.,.,.,0.650,0.010,.,.,.,.,0.010,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,4.818,.,.,.,4.818,.,.,.,.,.,0.000,0.010,5.468,0.000,0.000,0.000,5.478
2022,SC,16195,City of Rock Hill - (SC),DUK,1,0.800,0.800,0.800,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,0.800,.,.,.,0.800,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.800,0.000,0.000,0.000,0.800
2022,TN,16223,City of Rockwood - (TN),TVA,13,0.221,0.000,0.000,,0.059,0.162,0.000,0.000,0.000,0.221,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.059,0.162,0.000,0.000,0.000,0.221
2022,MN,16368,Runestone Electric Assn,MISO,2,0.880,0.750,.,AC,.,0.130,.,.,.,0.130,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,0.750,.,.,.,0.750,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.880,0.000,0.000,0.000,0.880
2022,KY,16459,City of Russellville - (KY),TVA,1,0.007,0.000,0.000,,0.007,0.000,0.000,0.000,0.000,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.000,0.000,0.000,0.000,0.007
2022,CA,16534,Sacramento Municipal Util Dist,BANC,18,3.214,0.317,1.390,AC,.,1.597,.,.,.,1.597,.,0.317,.,.,.,0.317,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,1.300,.,.,.,1.300,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,3.214,0.000,0.000,0.000,3.214
2022,OR,16555,Salem Electric - (OR),BPAT,2,0.178,0.178,0.178,DC,.,0.178,.,.,.,0.178,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.178,0.000,0.000,0.000,0.178
2022,AZ,16572,Salt River Project,SRP,5,4.700,4.700,1.458,AC,0.000,0.000,0.000,0.000,.,0.000,0.000,0.000,0.000,0.000,.,0.000,0.000,0.000,0.000,0.000,.,0.000,0.000,0.000,0.000,0.000,.,0.000,0.000,0.000,0.000,0.000,.,0.000,0.000,0.000,4.700,0.000,.,4.700,0.000,0.000,0.000,0.000,.,0.000,0.000,0.000,0.000,0.000,.,0.000,.,.,.,.,.,0.000,0.000,0.000,4.700,0.000,0.000,4.700
2022,KY,16587,Salt River Electric Coop Corp,PJM,3,2.500,.,.,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,2.500,.,.,.,.,2.500,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,2.500,0.000,0.000,0.000,0.000,2.500
2022,CO,16603,"San Luis Valley R E C, Inc",WACM,1,0.400,.,.,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,0.400,.,.,.,0.400,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.400,0.000,0.000,0.000,0.400
2022,SC,16606,"Santee Electric Coop, Inc",SC,4,1.450,.,.,AC,.,0.250,.,.,.,0.250,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,1.200,.,.,.,1.200,0.000,1.450,0.000,0.000,0.000,1.450
2022,CA,16609,San Diego Gas & Electric Co,CISO,966,57.300,50.000,4.700,AC,0.020,12.150,.,.,.,12.170,1.260,36.110,.,.,.,37.370,.,.,.,.,.,0.000,.,1.270,.,.,.,1.270,.,0.700,.,.,.,0.700,0.010,4.390,.,.,.,4.400,.,.,.,.,.,0.000,.,0.280,.,.,.,0.280,.,1.110,.,.,.,1.110,1.290,56.010,0.000,0.000,0.000,57.300
2022,IA,16611,Access Energy Coop,AECI,82,1.147,0.000,0.100,,0.834,0.247,.,.,.,1.081,.,.,.,.,.,0.000,0.066,.,.,.,.,0.066,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.900,0.247,0.000,0.000,0.000,1.147
2022,CO,16616,"San Isabel Electric Assn, Inc",WACM,2,1.130,.,.,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,1.130,.,.,.,1.130,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,1.130,0.000,0.000,0.000,1.130
2022,CO,16622,"San Miguel Power Assn, Inc",WACM,7,3.320,.,.,AC,.,1.450,.,.,.,1.450,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,1.870,.,.,.,1.870,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,3.320,0.000,0.000,0.000,3.320
2022,AL,16629,Sand Mountain Electric Coop,TVA,10,0.222,0.000,0.000,,0.036,0.186,0.000,0.000,0.000,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.036,0.186,0.000,0.000,0.000,0.222
2022,TX,16638,"San Bernard Electric Coop, Inc",ERCO,6,0.652,0.652,0.652,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,0.652,0.652,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,0.652,0.652
2022,CA,16655,City of Santa Clara - (CA),CISO,3,1.034,.,.,AC,.,.,.,.,.,0.000,.,0.270,.,.,.,0.270,.,0.764,.,.,.,0.764,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,1.034,0.000,0.000,0.000,1.034
